nom,url
Ousbel,https://open.spotify.com/artist/6GVfxh9G9xPd8Q5ACM3vS4
PHLP,https://open.spotify.com/artist/14UW64obRS8GNXHzbRK9DL
PLT Fam,https://open.spotify.com/artist/4aX3ASH8eScTR2y6NqkeN7
PRINC€,https://open.spotify.com/artist/42eXaZ8DcymFXerFjEEcmj
PUSH & GIO,https://open.spotify.com/artist/1dsDes6AhaezAMdHIEQbAr
Pandrezz,https://open.spotify.com/artist/65ZGdYSRT3Rmv6P7DN4XCC
Peet,https://open.spotify.com/artist/7u4o1K3Qui9DmeWqSMsa6l
Pense,https://open.spotify.com/artist/34Xvmw2EHgU4a91MUGWOoe
Peso20k,https://open.spotify.com/artist/0TYsXW5Rj8ymOGy5ClzgOk
Peter Cincotti,https://open.spotify.com/artist/1PjKnsWzJra4dV8OXiNC5F
Pharrell Williams,https://open.spotify.com/artist/2RdwBSPQiwcmiDo9kixcl8
Pit Baccardi,https://open.spotify.com/artist/5Gf71JW8QjF77ELQ94JX38
Planaway,https://open.spotify.com/artist/7qgfKOQjCErfPvAFlBg6aJ
Pomme,https://open.spotify.com/artist/6e3pZKXUxrPfnUPJ960Hd9
Ponko,https://open.spotify.com/artist/2xzGVKiyGIsI4NomojrK39
Prestage,https://open.spotify.com/artist/3BExsqK31V3qQAhAN2OVt8
Primero,https://open.spotify.com/artist/1badJ5qBBvLuJ6qRqkRtR7
Prinzly,https://open.spotify.com/artist/6CecCbMlZKpr8sovW5ucq1
Ptite Soeur,https://open.spotify.com/artist/0lbRlAslcfb1mRFpSlo6dC
Pura Pura,https://open.spotify.com/artist/3MCAFjmV9DblN9ECzKIciU
Purple Place,https://open.spotify.com/artist/1ikKidGzb7gfL4Yvl9jk5H
Quavo,https://open.spotify.com/artist/0VRj0yCOv2FXJNP47XQnx5
R100R,https://open.spotify.com/artist/2G6JGj4AW8Qoll6CK7XTB4
REDVOLUTION,https://open.spotify.com/artist/4hzO4p4VzL72ZFXF0YFYBn
Raplume,https://open.spotify.com/artist/2ci4Or1nFI30YCiRS2YXV8
Realo,https://open.spotify.com/artist/28r47hCvvXgQgEBTydEKXv
Recklessboise,https://open.spotify.com/artist/7jSMVLVHg5LXWyIWF2uDiE
Reckz'Capo,https://open.spotify.com/artist/0mmIDGCcblwYtZgsNPGDlo
Red Hot Chili Peppers,https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5
Redda,https://open.spotify.com/artist/2iX9KbdYoshOwrGXDVqurh
Regularboy,https://open.spotify.com/artist/0bvsDc1rSi58b3b4TQ8mI1
Remastered,https://open.spotify.com/artist/6uvSVi5xnoa5UyD4E5Ik7r
Retro X,https://open.spotify.com/artist/1nzsygZNqmL6J2CLFcFN46
Rex Orange County,https://open.spotify.com/artist/7pbDxGE6nQSZVfiFdq9lOL
Richie Beats,https://open.spotify.com/artist/2wYp4hDPC6rDgn3SCvgqpB
Ricky Bishop,https://open.spotify.com/artist/1BgUbirVqg7MnHDThNqOil
Rico TK,https://open.spotify.com/artist/1aKkQZquY9KEnLakX2nHZP
Rim'K,https://open.spotify.com/artist/2eh8cEKZk4VeruUrGq748D
Roberto Fonseca,https://open.spotify.com/artist/0Yi6vOMIP1cqp8WppadgOu
Roi Heenok,https://open.spotify.com/artist/1UPSZ2WuhDQc3Y6TBT8bFf
Roméo Elvis,https://open.spotify.com/artist/2pHk4wAmL7ofTAuvCIUWtv
Roni0block,https://open.spotify.com/artist/6JZrCsUM6Ap5jKgQ7rRVsV
Rosaliedu38,https://open.spotify.com/artist/5vkbTElqrLRvkM3SoheTQj
Rosalvo,https://open.spotify.com/artist/6AWsl1xDv2sVXnWjBPgR7q
Rotolini BRD,https://open.spotify.com/artist/6qskUTzExoIBxSHTSdMgYU
S-Crew,https://open.spotify.com/artist/1HhXce8PpMmaKjBIWzAxWc
S-Tee,https://open.spotify.com/artist/59ZuhgVtwjgu1Fr0qXDLLN
S.Pri Noir,https://open.spotify.com/artist/5olcgTzelGdyP1rHRLyWgs
SAKI225,https://open.spotify.com/artist/1alHVgHPo3NvdcCTFw117I
SEYLI,https://open.spotify.com/artist/5u7y7ge4VCqtJHCQ6PsXtE
SIMA,https://open.spotify.com/artist/550CDWX8YWj2ZAvCBiT5Pg
SNIPER,https://open.spotify.com/artist/1nTVNdaDAzXB1AbP30cGk6
SOURISSANSFIL,https://open.spotify.com/artist/0cXGz1iT02RS3UMxeKxBNE
Saamou,https://open.spotify.com/artist/4TuSbcM9N0XoSrJDj06qtg
Sabrina Carpenter,https://open.spotify.com/artist/74KM79TiuVKeVCqs8QtB0B
Sadandsolo,https://open.spotify.com/artist/0JKJ8w8dzJ894jec6ZtAkH
Sadek,https://open.spotify.com/artist/63MCBZRiUdnqRsAOJwijiB
Salif,https://open.spotify.com/artist/43MnKJFpiqBVhI0jnOjZj4
Salif Keita,https://open.spotify.com/artist/0VVnWF3KNaa5O7ESohKhAx
SamRecks,https://open.spotify.com/artist/3hHIZyA3xXTamnwX8zXien
Samir Flynn,https://open.spotify.com/artist/5ET7pyhy0oXfjnGupVAAQy
SANTA,https://open.spotify.com/artist/5Vf6gyVzfo8TnzrPRBg3qo
Sazamyzy,https://open.spotify.com/artist/1gE3E8rfTao6ZuZxaE3DSE
Scred Connexion,https://open.spotify.com/artist/5ZtIEcmzQosu8SDKWgwc86
Seak,https://open.spotify.com/artist/6IStPZau07bHXvHusZjnwV
Seka,https://open.spotify.com/artist/41JtI2gOEGTrhKURPm5AXl
Sely,https://open.spotify.com/artist/4uug4vZIaZYWzviL5Fxk3L
Sentenza,https://open.spotify.com/artist/3ejmSJ1pBPg5V0t6OXPFiR
Shaadi,https://open.spotify.com/artist/2Ep0xCKfNqedxBm7srZFEM
Sherifflazone,https://open.spotify.com/artist/3LkkxNCsK47Af8vXoIVG0L
Shiny,https://open.spotify.com/artist/4MqpHJauonS5C7TL66n0Ll
Shone,https://open.spotify.com/artist/3LRglKUv0v6CqKPgh3eriq
Shreez,https://open.spotify.com/artist/0qNrNX9FKJM0ZJFbcbMlMp
Shurik'n,https://open.spotify.com/artist/1ZjPqYngrwDa5ZqwAPcj5o
Simala,https://open.spotify.com/artist/6Te5VJxRttV0BIb7v0n9Rs
Skefre,https://open.spotify.com/artist/23jImQO2IKgMUgt4eLYF4y
Skuna,https://open.spotify.com/artist/0Su00YAdlLw2Aetn7RZLJj
Slim C,https://open.spotify.com/artist/02e6EH9Ub8bFdhziSdpSiW
Sneazzy,https://open.spotify.com/artist/1cA379ILgR07m7XQVXyP6Q
Sobek,https://open.spotify.com/artist/0KITbps0KsxEg50TuWpLnc
Sofiane Pamart,https://open.spotify.com/artist/4RB2EEsmLhQTOSVQQpDzNg
Solann,https://open.spotify.com/artist/17u6mMCLx4RTzjIKRaTRIv
Solesse,https://open.spotify.com/artist/3ROza6Amc8uZh2thSNWP08
Soolking,https://open.spotify.com/artist/0GgY7hjMoGDsX8ZDe2mwds
Sopico,https://open.spotify.com/artist/01fkQiYuBZt16vQ8iRIc7g
Soprano,https://open.spotify.com/artist/2RJBv9wXbW6m539q9NOfW1
SOR4,https://open.spotify.com/artist/03XsGQcpz4qlzyW3X2Jsln
Sovajon,https://open.spotify.com/artist/41XEyClazvR6Ao77iD8qex
Sreen,https://open.spotify.com/artist/1UPzGwmI3rkLOMmfz9mwYr
Stavo,https://open.spotify.com/artist/2j93xBBtZnS9YJGJUcWHwg
Steban,https://open.spotify.com/artist/2Rpjau0nKWylwl1yu7q7mn
Steve Lacy,https://open.spotify.com/artist/57vWImR43h4CaDao012Ofp
Subjxct 5,https://open.spotify.com/artist/4h4ObUIJAlK0DodbX1YurV
Sublime,https://open.spotify.com/artist/0EdvGhlC1FkGItLOWQzG4J
Suki,https://open.spotify.com/artist/1dG6Aq3KT2lKBkJhBLcAg8
Swing,https://open.spotify.com/artist/0OQMxt6l70FM2YlLwYDiEn
Szigh,https://open.spotify.com/artist/2YUEHj4p3rAYC1ZmJDhJJj
T-Shyne,https://open.spotify.com/artist/14qypx78D3Jd1mm7c2BqQb
TEKKNO,https://open.spotify.com/artist/0aUMVkR8QV0LSdv9VZOATn
TH,https://open.spotify.com/artist/4k0UwfZq3WOpZiZosq3vQC
TKS 2G,https://open.spotify.com/artist/26ZKmgHKJWQdnSKUZCVEKa
TRAPMAT SAVIOR,https://open.spotify.com/artist/5vaj4nUcjIF9Op1rFtebxV
TSUKII,https://open.spotify.com/artist/3uAcMwoOWIbYgjBDcv9EDX
TaeminTekken,https://open.spotify.com/artist/1m3lS4PkpYY3ZE7IE0FFGq
Tali G17,https://open.spotify.com/artist/5gmGbWwJVM3nznv2AIkHgv
Tandem,https://open.spotify.com/artist/5r4KrJXWxLsbym4vjcRv1i
Tarik Azzouz,https://open.spotify.com/artist/6KphPDgP2tw0PRK8bJfRAf
Tay-K,https://open.spotify.com/artist/2ODbg2404zUzTi02qIPEjB
Tenma,https://open.spotify.com/artist/3MaO9kMKgKD4DjfZvlbbGf
Tha Trickaz,https://open.spotify.com/artist/5otbsJYLeabtEzFiCUw6lT
The Frightnrs,https://open.spotify.com/artist/0wwBxT2qVH327KlBJbwMEP
The Mystic Delights,https://open.spotify.com/artist/6LrJTRWPsDrXtsgjmKBqmm
Three Days Grace,https://open.spotify.com/artist/2xiIXseIJcq3nG7C8fHeBj
Tianmi,https://open.spotify.com/artist/1cxvTBZk2FxR8hgtF25sK2
Tiny BRD,https://open.spotify.com/artist/3NtLAhH6cRMiE6qXqnQvWj
Toboë,https://open.spotify.com/artist/5db3cMLSXXrcz2ylXlARyB
Todiefor,https://open.spotify.com/artist/55SWeOUhlJHrkcuih5J2pQ
Tommy Isaac,https://open.spotify.com/artist/6PxSRmnDn9boMXMRJbPyrK
Tonio Le Vakeso,https://open.spotify.com/artist/4uNZBXc3ZfRj0Wtc5TUDHr
Tony Seng,https://open.spotify.com/artist/6tFk4s538zsAbVIWloGwHK
Trak,https://open.spotify.com/artist/4oOUpvG24OegWF6zOtsopb
Trippie Redd,https://open.spotify.com/artist/6Xgp2XMz1fhVYe7i6yNAax
Try To live,https://open.spotify.com/artist/3VtSOiqX0TuPGoVVH8qSyP
Twizzy cinco,https://open.spotify.com/artist/2dyHRxF3lofQnkPB86jOni
"Tyler, The Creator",https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF
Ugz Beat,https://open.spotify.com/artist/1CD6jw0zCOoVK3p2xu52fc
Ulysse,https://open.spotify.com/artist/0IHkcxD79oKnHexJ1D7fuQ
VNCE CARTER,https://open.spotify.com/artist/11zy6I3LeMtIrIztaTl5rO
VT,https://open.spotify.com/artist/6sAxiQQZfNZPbwnpFW9C1m
Veazy,https://open.spotify.com/artist/6iBhhfO297wskZQuZtWnpG
Vengo,https://open.spotify.com/artist/59fPc7n2IQVrXsd9xJaOqe
Venom Cz,https://open.spotify.com/artist/28Cfi0iAF7TNtWWlee53xM
Victor Axelrod,https://open.spotify.com/artist/2biUp9VdsGaM1dL1kjLLUy
Victore Yaga,https://open.spotify.com/artist/4KZdGuL0Ao5KwkmcOxTxby
Videoclub,https://open.spotify.com/artist/3rp4f58JlRHkk8hpdLCer1
Vidji,https://open.spotify.com/artist/0fVxlW7S6bFT9wRwyDpv9E
Vilhelm.,https://open.spotify.com/artist/4uO8CQoAZVcUdZrWgeqobo
Vinss,https://open.spotify.com/artist/12PyTIeOkW1qKEmK81FMDN
Vladimir Cauchemar,https://open.spotify.com/artist/2V5xArcB3BGAHmwsK46tyU
Voleur2Voleur,https://open.spotify.com/artist/7cn1vmWwo5EnYDjXVzmmSr
W.Ky,https://open.spotify.com/artist/254zdN9JGfo9eAIT5txwps
Walter,https://open.spotify.com/artist/5ftbDg8tTcJ4MbeWpgwqhm
Walydo,https://open.spotify.com/artist/1Vb6HHp27vsQNds9aDrK3u
Warsky,https://open.spotify.com/artist/2IJj6egF18ZOQLbA4tkX7Y
Waxx,https://open.spotify.com/artist/1sJDvsoQ9X10dibPnSSlsV
Waza,https://open.spotify.com/artist/6NqqQ5SWb0T55ZDjO27ywf
Whatever 51,https://open.spotify.com/artist/55hsT9c29dKJa9ohFSmf1c
White Corbeau,https://open.spotify.com/artist/4Fx8fH6sfgkkn3HVyWdmZH
William Sheller,https://open.spotify.com/artist/2fJzcOo1URtFQr5rkF5kC8
Wit.,https://open.spotify.com/artist/4ME56PlDfT9QKf6sGcRgPm
X-Men,https://open.spotify.com/artist/0u8fuhFdG3E8WKsqQXy63B
YT,https://open.spotify.com/artist/0YsYhESxyHC1kuMm9Mbm3C
YUNG POOR ALO,https://open.spotify.com/artist/4n9g9O44xmv7k4ET9NLvds
Yanso,https://open.spotify.com/artist/1mAdVbvz1w6v9I5iGxRtnE
Yaya D,https://open.spotify.com/artist/2eVtdRXEn3EcdkE3erNFDO
Yoshi24k,https://open.spotify.com/artist/5TEOISP3UeCheh6U18sLcC
Young Stoner Life,https://open.spotify.com/artist/1xr2G8Hlx4QWmT9HaUbmoO
Young Thug,https://open.spotify.com/artist/50co4Is1HCEo8bhOyUWKpn
Youssoupha,https://open.spotify.com/artist/5DW7NxqQ2875JtjuV7KMn4
Yovo,https://open.spotify.com/artist/4fAuopyFMCGVhStrYsvbev
Ysha,https://open.spotify.com/artist/066y53j1f6CFDQ8zMae8Xl
Ysos,https://open.spotify.com/artist/1SQBvSuDIDiab53e3JCuLP
Ÿuma,https://open.spotify.com/artist/1PRH2VLBHk1kMY2BFI0GQW
Yung L.A.,https://open.spotify.com/artist/5xUMw9vaS567MBBjsoLslo
Yung.Coeur,https://open.spotify.com/artist/6KWfiUT0XGerlNp5uqaAjJ
Yuzmv,https://open.spotify.com/artist/1cYA2rnKwpVYe9iVH3Djjm
Zaho,https://open.spotify.com/artist/0vN920jukdAbErvjo2OJ2o
Zefor,https://open.spotify.com/artist/1H8n1TwWuDJGP6BS5R3nsU
Zequin,https://open.spotify.com/artist/2LYVVDuM7unBkS3YgHjqby
Zikxo,https://open.spotify.com/artist/7rjPaOQdQeTIQhmApviFqe
Zinée,https://open.spotify.com/artist/6LAeGs6PiBDev5KdMdbRY3
Zkr,https://open.spotify.com/artist/2yJ6lsLqG06r9bckSTQRt4
ZorroSlice,https://open.spotify.com/artist/1sX5GL1G0oMTLCPJXJ9nme
Zoxea,https://open.spotify.com/artist/2uuaoYjn1Pk0Y3NOyMR0KR
amne,https://open.spotify.com/artist/0YsYu70SjjExKUAsMZ9yAO
asmarr311,https://open.spotify.com/artist/0FKZRNcVp1Sy42wbI4lw9L
Étienne Daho,https://open.spotify.com/artist/5aDKJuLDczfmHfRSOmHCJk
dj33needler,https://open.spotify.com/artist/1Kynf6fif2phV1ZH7PX63j
dxvl,https://open.spotify.com/artist/7aVN7GGnvCgEnZpykvn1fj
elyslime!,https://open.spotify.com/artist/01TiobRxuXvRkwBj9x0bay
emuhes,https://open.spotify.com/artist/6IBNmftJeNI9JYfsY6AVR1
esone,https://open.spotify.com/artist/3fBpe6wudNiRQA4J9Ri6z9
Eulalie,https://open.spotify.com/artist/100Y2Jfg2QtKEdO4xKyQj5
Ez3kiel,https://open.spotify.com/artist/5R874BNGBPyTMu2pxo834G
LUIZA,https://open.spotify.com/artist/3K5sYlHk7RZimjYhUWej8D
hoqboy,https://open.spotify.com/artist/2jP12Nh6dsEARb048yZoOh
i300,https://open.spotify.com/artist/5crOTgkcDtgMTCoatASEBs
iros,https://open.spotify.com/artist/308Aw2huJJJ7j54fFnE2Tt
j'san,https://open.spotify.com/artist/5iMUho98faEp2w6j5p44PH
jeune tongue,https://open.spotify.com/artist/0m4JgevoK3uNPwIHG2BUfd
johnnyrunts,https://open.spotify.com/artist/6WGfm0DLTe75ReBQjrCRPh
kezo,https://open.spotify.com/artist/1xsVrFNXQ3Pus9VM4s987y
kyra,https://open.spotify.com/artist/3iyCMZrssGYfppnPUDYT75
le N,https://open.spotify.com/artist/6Nie3K0cKHLZRz5iMWvu5c
lllou,https://open.spotify.com/artist/4A8TYRzg7UzhUgtftAnJmt
luXe Timeless,https://open.spotify.com/artist/0z9LXEIkHpLbdFjACJc4oX
menace Santana,https://open.spotify.com/artist/5Y5EJ20jDQkkB213zwuDXR
midwxst,https://open.spotify.com/artist/7CGSp2GbiOpLPSq61qjxf8
no1knows,https://open.spotify.com/artist/0A1wPxWDn8uDZ3jYVJV3OT
notinbed,https://open.spotify.com/artist/0e7T2sPaxQSpePLh4AhMg8
pavhell,https://open.spotify.com/artist/3r2NvirShVZA4a0px2jDiI
ptitlouis,https://open.spotify.com/artist/18Jfbdn6HiMlU17KOB5NXF
Robbie Williams,https://open.spotify.com/artist/2HcwFjNelS49kFbfvMxQYw
ruccie,https://open.spotify.com/artist/4Xqf5eZMp33XPFaf5mI5hF
sanderscore,https://open.spotify.com/artist/4qRM4cQmyqJASLvompfXg6
santanaluis,https://open.spotify.com/artist/3OmhflbZacC8BA4ohG931O
Sean Paul,https://open.spotify.com/artist/3Isy6kedDrgPYoTS1dazA9
snorunt,https://open.spotify.com/artist/6eDkjwp2Dp50zcjIgK0mlH
sspace,https://open.spotify.com/artist/3jKFv8czmfzVf0xN8fm9gx
sutus,https://open.spotify.com/artist/2zhKldgogbxkvmfN5HbNaO
whyhaze,https://open.spotify.com/artist/4QqnuHKfpTHncKt0om35AE
Ärsenik,https://open.spotify.com/artist/3Mo6O9iqKSw3Mn6v5zZfEy
Édith Piaf,https://open.spotify.com/artist/1WPcVNert9hn7mHsPKDn7j
.H.K,https://open.spotify.com/artist/61qvcZWDAT1yvsw4bEVowX
21 Savage,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft
28hassal,https://open.spotify.com/artist/7yY7a7bOc05S6V31KOtrbW
5EB,https://open.spotify.com/artist/70P7as3HD8esc9Dx2TAR7o
ATLP,https://open.spotify.com/artist/6f8kUScQEWPNfAIqMcVLEj
Aitch,https://open.spotify.com/artist/2PJEagPIxaBugeMjIyKVXF
Akon,https://open.spotify.com/artist/0z4gvV4rjIZ9wHck67ucSV
Alex Grox,https://open.spotify.com/artist/4JVjViXsgKm7GFfPQsNKWO
Amine Farsi,https://open.spotify.com/artist/1jsITtntorE3UE5JMAZ2j6
Arctic Monkeys,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH
Arma Jackson,https://open.spotify.com/artist/22I8wvU1Zw6EMiOt4W98BN
Artie J,https://open.spotify.com/artist/1DUdW31m7wIqrcSYTaT4zp
Ashanti,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83
BAYLE,https://open.spotify.com/artist/0sOMt5DCEPXcPD14ixHL1c
BENEE,https://open.spotify.com/artist/0Cp8WN4V8Tu4QJQwCN5Md4
BENJAY,https://open.spotify.com/artist/3SeRKBuCtC8Q3uN93co7yK
Basta Lion,https://open.spotify.com/artist/0QhsKMpgJqVMX95TI4yvFE
Beach Bunny,https://open.spotify.com/artist/2vnB6tuQMaQpORiRdvXF9H
Bedry,https://open.spotify.com/artist/4tj9yRpZ3I6ymn8QnMLJhw
Benny The Butcher,https://open.spotify.com/artist/5Matrg5du62bXwer29cU5T
Big GLTAOW,https://open.spotify.com/artist/1d5Mb8cCszhPtyeXjUkRgd
Big Time Rush,https://open.spotify.com/artist/0GWCNkPi54upO9WLlwjAHd
Bilouki,https://open.spotify.com/artist/1NB6QyaNXhrDd82y0WyG3I
Blackedy,https://open.spotify.com/artist/1KUAXExkHPbU9dtaqKwkK2
Blandine,https://open.spotify.com/artist/6infmFutAYY931JVRh4H5e
Blood Orange,https://open.spotify.com/artist/6LEeAFiJF8OuPx747e1wxR
Bohemian Club,https://open.spotify.com/artist/1xolOkOhMG7bFY5je8ZySy
Brent Faiyaz,https://open.spotify.com/artist/3tlXnStJ1fFhdScmQeLpuG
Bronski Beat,https://open.spotify.com/artist/2wpWOzQE5TpA0dVnh5YD08
Bruno Mars,https://open.spotify.com/artist/0du5cEVh5yTK9QJze8zA0C
Burna Boy,https://open.spotify.com/artist/3wcj11K77LjEY1PkEazffa
CKay,https://open.spotify.com/artist/048LktY5zMnakWq7PTtFrz
Cerrone,https://open.spotify.com/artist/5SE2sfwTpxL2vXRdG6H5PM
Chief Keef,https://open.spotify.com/artist/15iVAtD3s3FsQR4w1v6M0P
Christine and the Queens,https://open.spotify.com/artist/04vj3iPUiVh5melWr0w3xT
Clara La San,https://open.spotify.com/artist/3u65Tx20y4WqxO7W7khEhj
Cochise,https://open.spotify.com/artist/46HzS7yz0c9udVwtbHk1sx
Coyote Jo Bastard,https://open.spotify.com/artist/3nDLTOGw0WwwddP3tq5561
Current Joys,https://open.spotify.com/artist/0m5FakHKCQdA7UN0PIzMcL
Cvrrent Flow,https://open.spotify.com/artist/3pHY4dQSL0bsO0BdRbt0Wa
DJ Snake,https://open.spotify.com/artist/540vIaP2JwjQb9dm3aArA4
Darkoo,https://open.spotify.com/artist/4QSTyDpxsKmv3UfavVUImR
Destroy Lonely,https://open.spotify.com/artist/1HPW4jeRjXBFRoUnSvBzoD
Digga D,https://open.spotify.com/artist/57n1OF36WvtOeATY6WQ6iw
Djack,https://open.spotify.com/artist/5oQ67vZ4b0gtJhsmGEWlJN
Djvck,https://open.spotify.com/artist/7mtCwtqbi16f42xeuuzGYY
Dofla,https://open.spotify.com/artist/6VcLqJxMUKb76JSMC9x9Eh
Dominic Fike,https://open.spotify.com/artist/6USv9qhCn6zfxlBQIYJ9qs
Drake,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4
Earl Sweatshirt,https://open.spotify.com/artist/3A5tHz1SfngyOZM2gItYKu
Ebo Sosa,https://open.spotify.com/artist/0NbXy6HAZqmj3Jx9AxQgYn
Eyedress,https://open.spotify.com/artist/3XxNRirzbjfLdDli06zMaB
FELIX!,https://open.spotify.com/artist/1DN9Pgv4fiAaRSSgiisj5G
FR2D!,https://open.spotify.com/artist/7E53BLxenUaCn4LbRTVm1g
Faygee,https://open.spotify.com/artist/7jqrliqiHR7s8gFmLQzqqd
Fousheé,https://open.spotify.com/artist/6trIghKwHRUyxwvm66HLHH
French Police,https://open.spotify.com/artist/75vqTLIltGApfI0NxcsJaC
Future,https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i
GLC,https://open.spotify.com/artist/2hZ6jVi1cao5VlJHAEPzU7
GRM Daily,https://open.spotify.com/artist/4PCeJ2EIn3YtzYYRsHHWyy
George Clanton,https://open.spotify.com/artist/1G5v3lpMz7TeoW0yGpRQHr
Ghalijoestar,https://open.spotify.com/artist/3P4htroS4YDlES94VvOf2D
Ghostbalaa,https://open.spotify.com/artist/0cnv7bSFm6fem7G2O10Lek
Giacomo,https://open.spotify.com/artist/7359RgrSfWHHVJIE0CuqVv
Gio Pika,https://open.spotify.com/artist/3ZOk6bDH8ORFWZUA4qvevR
Gunna,https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ
Gus Dapperton,https://open.spotify.com/artist/6sHCvZe1PHrOAuYlwTLNH4
Headie One,https://open.spotify.com/artist/6UCQYrcJ6wab6gnQ89OJFh
Hotel Ugly,https://open.spotify.com/artist/35WVTyRnKAoaGExqgktVyb
Ice Cube,https://open.spotify.com/artist/3Mcii5XWf6E0lrY3Uky4cA
Ice Spice,https://open.spotify.com/artist/3LZZPxNDGDFVSIPqf4JuEf
J Hus,https://open.spotify.com/artist/2a0uxJgbvvIRI4GX8pYfcr
J. Cole,https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5
JAY-Z,https://open.spotify.com/artist/3nFkdlSjzX9mRTtwJOzDYB
JLLY,https://open.spotify.com/artist/6TtCAKrgTaBRw50XkvTY54
JOVANI,https://open.spotify.com/artist/3i4Q02bKTTHCQNQaLzI4gi
Jayvee,https://open.spotify.com/artist/5GA9ktQ3T8ZXWXF5yDqOTF
Jordana,https://open.spotify.com/artist/5Bw9kFNhy019e4IBCJZlzw
Joy Again,https://open.spotify.com/artist/4jCIAMb0zEArF3GYEYzoDk
Joy Division,https://open.spotify.com/artist/432R46LaYsJZV2Gmc4jUV5
Jsos,https://open.spotify.com/artist/62LnPego9qDh6r8E6DfAuK
K$upreme,https://open.spotify.com/artist/7trxpXo6hVUnoB22sbCkEd
KA$HDAMI,https://open.spotify.com/artist/4YEl33ar2WlUSF94Yh9CCf
KXYZ,https://open.spotify.com/artist/3LhOisFma6A8SETxbBTlPr
Kadir,https://open.spotify.com/artist/417kK1Gnzb6eEvMeGWbIfs
Kanye West,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x
Karrtii,https://open.spotify.com/artist/3Q4gRMLfIQFWDCulWTzsaJ
Kendrick Lamar,https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg
Kenzy,https://open.spotify.com/artist/7dV9demtG3FSpXaM7e5WbH
Kid Cudi,https://open.spotify.com/artist/0fA0VVWsXO9YnASrzqfmYu
LARIICA,https://open.spotify.com/artist/4ToRGHPORYxQMdyn7nKm9h
Lawane,https://open.spotify.com/artist/10scmLDyIYFOydJV8j5yZY
LUCCI,https://open.spotify.com/artist/31SzsR7xqJ2Kde9fyF9AnG
LUCKI,https://open.spotify.com/artist/5tQMB0cuNXdCtzovGt55uD
Label Blue Sky,https://open.spotify.com/artist/5pHKAKcCCKQowFAR4EQyCC
Lalo Schifrin,https://open.spotify.com/artist/39iHRO9MH9To3gjW7wqaW1
Liim’s,https://open.spotify.com/artist/2XpsF0ZQfBV08auUoRnNJE
Lil Baby,https://open.spotify.com/artist/5f7VJjfbwm532GiveGC0ZK
Lil Peep,https://open.spotify.com/artist/2kCcBybjl3SAtIcwdWpUe3
Lil Tecca,https://open.spotify.com/artist/4Ga1P7PMIsmqEZqhYZQgDo
Lil Uzi Vert,https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz
Lil Yachty,https://open.spotify.com/artist/6icQOAFXDZKsumw3YXyusw
Lil Zino,https://open.spotify.com/artist/7AUV18vpujVWJKIDZtFfWS
Lil' Kim,https://open.spotify.com/artist/5tth2a3v0sWwV1C7bApBdX
Lily Allen,https://open.spotify.com/artist/13saZpZnCDWOI9D4IJhp1f
Lola Young,https://open.spotify.com/artist/67FB4n52MgexGQIG8s0yUH
LordKvn,https://open.spotify.com/artist/7KsrovuwwH9CBU3DNhOLlw
Lossapardo,https://open.spotify.com/artist/6amhIkFAweDp9aQ8FKQ606
Loyle Carner,https://open.spotify.com/artist/4oDjh8wNW5vDHyFRrDYC4k
Luiz Bonfá,https://open.spotify.com/artist/174ThXFgQg2VCq9r3m8ceb
L’As,https://open.spotify.com/artist/3VTjgKLiBLDXWCigMpjFan
M1llionz,https://open.spotify.com/artist/5ZD4VhNTUEnEBTlWQPeyzq
MGMT,https://open.spotify.com/artist/0SwO7SWeDHJijQ3XNS7xEE
Mac DeMarco,https://open.spotify.com/artist/3Sz7ZnJQBIHsXLUSo0OQtM
MadGambino,https://open.spotify.com/artist/1aojnsBHAEnurKfi6i6KsG
Mark Ronson,https://open.spotify.com/artist/3hv9jJF3adDNsBSIQDqcjp
-M-,https://open.spotify.com/artist/6soPpJHlCtN6SY8pWlfbC6
Metro Boomin,https://open.spotify.com/artist/0iEtIxbK0KxaSlF7G42ZOp
Miguel,https://open.spotify.com/artist/360IAlyVv4PCEVjgyMZrxK
Mixtape Madness,https://open.spotify.com/artist/4ocdD0Bi1syVqLs1GiHqQ9
Mlz,https://open.spotify.com/artist/6tAkdJFYvw2ON1xEwOFw3C
Mougli,https://open.spotify.com/artist/5wDSvbjsOg3U8gw0ocQ0zl
Nas,https://open.spotify.com/artist/20qISvAhX20dpIbOOzGK3q
Natalie Chludz,https://open.spotify.com/artist/7qVR4SXv46sMHqRzgidm5W
Nicki Minaj,https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh
